match_no,Innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
15,1,1,2,Karthik S U,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,1,3,Codanda Ajit Karthik,Right,Shubhang Hegde,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,1,4,Codanda Ajit Karthik,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,1,5,Karthik S U,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,1,6,Codanda Ajit Karthik,Right,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,2,1,Karthik S U,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,2,2,Karthik S U,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,2,3,Karthik S U,Right,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,LBW,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,2,4,Harshil Dharmani,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,2,5,Harshil Dharmani,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,2,6,Codanda Ajit Karthik,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,3,1,Codanda Ajit Karthik,Right,M GneshwarNaveen,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,3,2,Manish Pandey,Right,M GneshwarNaveen,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,3,3,Harshil Dharmani,Right,M GneshwarNaveen,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,3,4,Harshil Dharmani,Right,M GneshwarNaveen,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,3,5,Harshil Dharmani,Right,M GneshwarNaveen,Right,fast,pace,0,1,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,Wide
15,1,3,5,Harshil Dharmani,Right,M GneshwarNaveen,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,3,6,Manish Pandey,Right,M GneshwarNaveen,Right,fast,pace,0,5,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,Wide
15,1,3,6,Manish Pandey,Right,M GneshwarNaveen,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,4,1,Manish Pandey,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,4,2,Manish Pandey,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,4,3,Manish Pandey,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,4,4,Harshil Dharmani,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,4,5,Harshil Dharmani,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,4,6,Manish Pandey,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,5,1,Manish Pandey,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,5,2,Manish Pandey,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,5,3,Harshil Dharmani,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,5,4,Harshil Dharmani,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,5,5,Manish Pandey,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,5,6,Harshil Dharmani,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,6,1,Harshil Dharmani,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,6,2,Harshil Dharmani,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,6,3,Manish Pandey,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,6,4,Manish Pandey,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,6,5,Harshil Dharmani,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,TRUE,Caught&Bowled,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,6,6,Lankesh KS,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,7,1,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,7,2,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,7,3,Manish Pandey,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,7,4,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,7,5,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,7,6,Manish Pandey,Right,Mohsin Khan,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,8,1,Lankesh KS,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,8,2,Yashovardhan Parantap,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,8,3,Lankesh KS,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,8,4,Lankesh KS,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,8,5,Lankesh KS,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,8,6,Lankesh KS,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,9,1,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,9,2,Yashovardhan Parantap,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,9,3,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,9,4,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,9,5,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,9,6,Yashovardhan Parantap,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,10,1,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,10,2,Lankesh KS,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,10,3,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,10,4,Lankesh KS,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,10,5,Lankesh KS,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,10,6,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,11,1,Yashovardhan Parantap,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,11,2,Lankesh KS,Left,Mohsin Khan,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,11,3,Sumit Kumar,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,11,4,Sumit Kumar,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,11,5,Yashovardhan Parantap,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,11,6,Sumit Kumar,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,12,1,Yashovardhan Parantap,Right,Shubhang Hegde,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,12,2,Yashovardhan Parantap,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,12,3,Sumit Kumar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,12,4,Yashovardhan Parantap,Right,Shubhang Hegde,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,12,5,Yashovardhan Parantap,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,12,6,Sumit Kumar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,13,1,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,13,2,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,13,3,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,13,4,Sumit Kumar,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,13,5,Sumit Kumar,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,13,6,Yashovardhan Parantap,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,14,1,Yashovardhan Parantap,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,Wide
15,1,14,1,Yashovardhan Parantap,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,14,2,Sumit Kumar,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,14,3,Yashovardhan Parantap,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,14,4,Yashovardhan Parantap,Right,Vidyadhar Patil,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,14,5,Yashovardhan Parantap,Right,Vidyadhar Patil,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,14,6,Yashovardhan Parantap,Right,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,15,1,Sumit Kumar,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,15,2,Krishnappa Gowtham,Right,Prateek Jain,Left,medium,pace,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,15,3,Krishnappa Gowtham,Right,Prateek Jain,Left,medium,pace,0,1,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,Bye
15,1,15,4,Sumit Kumar,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,15,5,Krishnappa Gowtham,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,1,15,6,Sumit Kumar,Right,Prateek Jain,Left,medium,pace,0,0,TRUE,RunOut,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,0,1,Chethan LR,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,0,2,Chethan LR,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,0,3,Chethan LR,Right,Shikhar Shetty,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,0,4,Mayank Agarwal,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,0,5,Rohan Patil,Left,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,0,6,Rohan Patil,Left,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,1,1,Rohan Patil,Left,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,1,2,Mayank Agarwal,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,1,3,Mayank Agarwal,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,1,4,Bhuvan Raju,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,1,5,Bhuvan Raju,Right,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,1,6,Rohan Patil,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,2,1,Bhuvan Raju,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,2,2,Bhuvan Raju,Right,Codanda Ajit Karthik,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,2,3,Bhuvan Raju,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,2,4,Bhuvan Raju,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,TRUE,Bowled,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,2,5,M Gneshwar naveen,Right,Codanda Ajit Karthik,Right,fast,pace,0,1,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,Wide
15,2,2,5,M Gneshwar naveen,Right,Codanda Ajit Karthik,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,2,6,M Gneshwar naveen,Right,Codanda Ajit Karthik,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,3,1,Rohan Patil,Left,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,3,2,M Gneshwar naveen,Right,Gautam Mishra,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,3,3,M Gneshwar naveen,Right,Gautam Mishra,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,3,4,M Gneshwar naveen,Right,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,3,5,Rohan Patil,Left,Gautam Mishra,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,3,6,Rohan Patil,Left,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,4,1,Rohan Patil,Left,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,4,2,M Gneshwar naveen,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,4,3,M Gneshwar naveen,Right,Shikhar Shetty,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,4,4,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,4,5,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,4,6,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,5,1,Rohan Patil,Left,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,5,2,Suraj Ajya Ahuja,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,5,3,Suraj Ajya Ahuja,Right,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,5,4,Rohan Patil,Left,Krishnappa Gowtham,Right,offspin,spin,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,5,5,Rohan Patil,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,5,6,Rohan Patil,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,TRUE,Bowled,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,6,1,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,6,2,Shubhang Hegde,Left,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,6,3,Shubhang Hegde,Left,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,6,4,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,6,5,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,6,6,Suraj Ajya Ahuja,Right,Shikhar Shetty,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,7,1,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,7,2,Rohan Naveen,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,7,3,Rohan Naveen,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,7,4,Rohan Naveen,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,7,5,Rohan Naveen,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,7,6,Rohan Naveen,Right,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,8,1,Shubhang Hegde,Left,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,8,2,Rohan Naveen,Right,Gautam Mishra,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,8,3,Rohan Naveen,Right,Gautam Mishra,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,8,4,Rohan Naveen,Right,Gautam Mishra,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,8,5,Madhav Prakash Bajaj,Left,Gautam Mishra,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,8,6,Madhav Prakash Bajaj,Left,Gautam Mishra,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,9,1,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,9,2,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,9,3,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,9,4,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,4,0,FALSE,,TRUE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,9,5,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,9,6,Shubhang Hegde,Left,Krishnappa Gowtham,Right,offspin,spin,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,10,1,Madhav Prakash Bajaj,Left,Yashovardhan Parantap,Right,fast,pace,0,1,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,Wide
15,2,10,1,Madhav Prakash Bajaj,Left,Yashovardhan Parantap,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,10,2,Madhav Prakash Bajaj,Left,Yashovardhan Parantap,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,10,3,Madhav Prakash Bajaj,Left,Yashovardhan Parantap,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,10,4,Madhav Prakash Bajaj,Left,Yashovardhan Parantap,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
15,2,10,5,Shubhang Hegde,Left,Yashovardhan Parantap,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Bengaluru Blasters,136,7,97,9,
